tpm_bulk	tpm_pseudobulk	status
1283.412034830828	604.971060072339	Correct vs Decoy
0	5318.172656507752	Correct vs Correct
0	8836.619947478886	Correct vs Decoy
0	6907.348849005611	Correct vs Decoy
0	32.09145049978212	Correct vs Correct
0	26.187233130271707	Correct vs Decoy
0	478.160735423606	Correct vs Decoy
511.74024173634285	553.4367691453652	Correct vs Correct
511.74024173634285	141.76022201187087	Correct vs Decoy
511.74024173634285	772.7802114872039	Correct vs Decoy
1960.317116492657	2463.159577834154	Correct vs Correct
1960.317116492657	1199.0261142580405	Correct vs Decoy
1960.317116492657	3238.907314524406	Correct vs Decoy
0	1611.3286198311653	Correct vs Correct
0	755.5889665854398	Correct vs Decoy
0	1105.5381310541798	Correct vs Decoy
4229.302950223108	7524.0376224401425	Correct vs Correct
4229.302950223108	13004.230809384526	Correct vs Decoy
4229.302950223108	4804.967150881879	Correct vs Decoy
105.59719273924533	140.1889679727324	Correct vs Correct
105.59719273924533	550.9793850609168	Correct vs Decoy
105.59719273924533	144.4493547690455	Correct vs Decoy
996.4042802062124	1590.497327401482	Correct vs Correct
996.4042802062124	753.493987935018	Correct vs Decoy
996.4042802062124	2181.5189683932413	Correct vs Decoy
2082.160031191786	3920.2240321049626	Correct vs Correct
2082.160031191786	1845.3270279131466	Correct vs Decoy
2082.160031191786	2127.6484169447194	Correct vs Decoy
157.04197894554434	262.3616830333064	Correct vs Correct
157.04197894554434	204.9587446329266	Correct vs Decoy
157.04197894554434	548.2401253610637	Correct vs Decoy
232.85534809166919	206.06089268281147	Correct vs Correct
232.85534809166919	142.1093851202745	Correct vs Decoy
232.85534809166919	580.6578023389353	Correct vs Decoy
0	20305.443047809506	Correct vs Correct
0	44339.17564685085	Correct vs Decoy
0	25446.922966541617	Correct vs Decoy
511.74024173634285	322.603528708336	Correct vs Correct
511.74024173634285	26.885559347078953	Correct vs Decoy
511.74024173634285	92.96245603948472	Correct vs Decoy
392.60494736386084	677.2985079164542	Correct vs Correct
392.60494736386084	821.2316309653208	Correct vs Decoy
392.60494736386084	1951.734846285387	Correct vs Decoy
108.30481306589266	296.1421572436034	Correct vs Correct
108.30481306589266	152.23511526397954	Correct vs Decoy
108.30481306589266	770.8732893120348	Correct vs Decoy
276.17727331802627	226.89218511249462	Correct vs Correct
276.17727331802627	4.888283517650719	Correct vs Decoy
276.17727331802627	4.290574894130064	Correct vs Decoy
3284.3434562231946	4040.7077234550216	Correct vs Correct
3284.3434562231946	5253.158965932504	Correct vs Decoy
3284.3434562231946	10209.661325854384	Correct vs Decoy
1597.4959927219168	2800.964319937123	Correct vs Correct
1597.4959927219168	1209.5010075101493	Correct vs Decoy
1597.4959927219168	3359.9968726476322	Correct vs Decoy
0	38.84754534184151	Correct vs Correct
0	312.850145129646	Correct vs Decoy
0	50.05670709818408	Correct vs Decoy
0	3939.9293087276355	Correct vs Correct
0	8097.790810096818	Correct vs Decoy
0	7774.99843870747	Correct vs Decoy
173.28770090542824	363.14009776069236	Correct vs Correct
173.28770090542824	48.18450895969995	Correct vs Decoy
173.28770090542824	59.59131797402866	Correct vs Decoy
435.9268725902179	975.6926967740773	Correct vs Correct
435.9268725902179	452.51538849109517	Correct vs Decoy
435.9268725902179	1026.4008607846697	Correct vs Decoy
468.4183165099857	494.3209392773455	Correct vs Correct
468.4183165099857	512.5714431365183	Correct vs Decoy
468.4183165099857	1296.7070791148637	Correct vs Decoy
0	36.032505824316765	Correct vs Correct
0	42.597899225241974	Correct vs Decoy
0	258.3879547353883	Correct vs Decoy
105597.19273924534	79773.15285551979	Correct vs Correct
105597.19273924534	79186.35219174922	Correct vs Decoy
105597.19273924534	45350.423169867194	Correct vs Decoy
652.5364987220033	1189.072692202453	Correct vs Correct
652.5364987220033	562.85093074664	Correct vs Decoy
652.5364987220033	1368.6933912274906	Correct vs Decoy
16.245721959883895	534.8575083297019	Correct vs Correct
16.245721959883895	329.95913744142354	Correct vs Decoy
16.245721959883895	839.5224876181157	Correct vs Decoy
0	66.99794051708896	Correct vs Correct
0	429.470623336456	Correct vs Decoy
0	43.38247948509287	Correct vs Decoy
200.36390417190142	96.27435149934635	Correct vs Correct
200.36390417190142	97.06734413620713	Correct vs Decoy
