tpm_bulk	tpm_pseudobulk	status
2787.6583856715934	1400.9410531192893	Correct vs Correct
2787.6583856715934	511.510031636028	Correct vs Decoy
2787.6583856715934	56.5348207170501	Correct vs Decoy
493.60469271034606	486.5807855010334	Correct vs Correct
493.60469271034606	435.72877349879326	Correct vs Decoy
493.60469271034606	1305.4619585124508	Correct vs Decoy
3501.707622843713	2197.456158593465	Correct vs Correct
3501.707622843713	898.6064654018481	Correct vs Decoy
3501.707622843713	2777.118052894084	Correct vs Decoy
154.63979194620086	1105.4645036156405	Correct vs Correct
154.63979194620086	267.72016275686843	Correct vs Decoy
154.63979194620086	13.981729854754326	Correct vs Decoy
670.101162154034	924.0330820248927	Correct vs Correct
670.101162154034	108.88283714357553	Correct vs Decoy
670.101162154034	578.7220357272225	Correct vs Decoy
365.8887917830622	127.89283485978821	Correct vs Correct
365.8887917830622	966.78387265944	Correct vs Decoy
365.8887917830622	15.197532450819919	Correct vs Decoy
610.2748925518274	3353.5118336079527	Correct vs Correct
610.2748925518274	2614.384606139699	Correct vs Decoy
610.2748925518274	4129.47351753679	Correct vs Decoy
5181.123374452043	1336.9946356893954	Correct vs Correct
5181.123374452043	289.5565559202778	Correct vs Decoy
5181.123374452043	1060.483814418214	Correct vs Decoy
973.4022584820632	1211.3068497064999	Correct vs Correct
973.4022584820632	24.528551224651633	Correct vs Decoy
973.4022584820632	75.9876622540996	Correct vs Decoy
127.02554271994977	662.2496793601676	Correct vs Correct
127.02554271994977	0.5982573469427227	Correct vs Decoy
127.02554271994977	649.2385862990269	Correct vs Decoy
2663.3942688044704	2904.049370867949	Correct vs Correct
2663.3942688044704	12868.515532737967	Correct vs Decoy
2663.3942688044704	5013.969906174509	Correct vs Decoy
64.89348312363646	371.18322761030487	Correct vs Correct
64.89348312363646	887.2156455160577	Correct vs Decoy
64.89348312363646	753.1897082626352	Correct vs Decoy
43.03680562614929	49.745902662703834	Correct vs Correct
43.03680562614929	0	Correct vs Decoy
43.03680562614929	1421.6136595275786	Correct vs Decoy
1988.1154340484504	881.8063960323938	Correct vs Correct
1988.1154340484504	2530.3892746289366	Correct vs Decoy
1988.1154340484504	1062.0157256892555	Correct vs Decoy
243.00538667960038	1223.0671103832617	Correct vs Correct
243.00538667960038	4324.503232375471	Correct vs Decoy
243.00538667960038	1026.137391079361	Correct vs Decoy
653.3116981779767	3825.906804667638	Correct vs Correct
653.3116981779767	15644.405692258379	Correct vs Decoy
653.3116981779767	6120.958169892227	Correct vs Decoy
313.4217215088897	1370.4378769889377	Correct vs Correct
313.4217215088897	67.00482285758494	Correct vs Decoy
313.4217215088897	229.17878935836438	Correct vs Decoy
2650.9678559550057	3067.2229877580244	Correct vs Correct
2650.9678559550057	2902.7446473660907	Correct vs Decoy
2650.9678559550057	2450.450132370204	Correct vs Decoy
491.0779892061339	400.0914183863707	Correct vs Correct
491.0779892061339	789.5979942154137	Correct vs Decoy
491.0779892061339	2412.7541728791903	Correct vs Decoy
299.1589610370445	383.90635962997686	Correct vs Correct
299.1589610370445	788.9698240011239	Correct vs Decoy
299.1589610370445	1045.547679525548	Correct vs Decoy
276.14248528600103	1123.1048946307837	Correct vs Correct
276.14248528600103	128.62532959268538	Correct vs Decoy
276.14248528600103	130.0908777790185	Correct vs Decoy
6416.17063772515	4357.911597032669	Correct vs Correct
6416.17063772515	5337.053792076029	Correct vs Decoy
6416.17063772515	10324.59564578902	Correct vs Decoy
133.92910618926416	1114.284699123212	Correct vs Correct
133.92910618926416	161.52948367453516	Correct vs Decoy
133.92910618926416	40.72938696819738	Correct vs Decoy
253.1260095349577	554.3051866733371	Correct vs Correct
253.1260095349577	422.66283304156417	Correct vs Decoy
253.1260095349577	632.0957696945023	Correct vs Decoy
2867.6982856329996	1881.6490584448636	Correct vs Correct
2867.6982856329996	5417.471544652069	Correct vs Decoy
2867.6982856329996	3391.067968842311	Correct vs Decoy
292.6005766713971	2217.2574975079606	Correct vs Correct
292.6005766713971	3335.637681040371	Correct vs Decoy
292.6005766713971	691.0561165907034	Correct vs Decoy
21.40104163876746	138.91807924425274	Correct vs Correct
21.40104163876746	1175.3722792444898	Correct vs Decoy
21.40104163876746	4.8632103842623735	Correct vs Decoy
1.380711763661569	1.4700325845952666	Correct vs Correct
1.380711763661569	1.1965146938854454	Correct vs Decoy
1.380711763661569	1292.398159617726	Correct vs Decoy
203.14421857497337	183.1219590630324	Correct vs Correct
203.14421857497337	1625.5788805392965	Correct vs Decoy
203.14421857497337	272.1574111292831	Correct vs Decoy
237.48253729945083	401.3188955945079	Correct vs Correct
237.48253729945083	2.393029387770891	Correct vs Decoy
237.48253729945083	748.9343991764056	Correct vs Decoy
143.59409318590176	1451.6571772878258	Correct vs Correct
143.59409318590176	607.8294644938063	Correct vs Decoy
143.59409318590176	0	Correct vs Decoy
428.0208513793755	743.1014715129074	Correct vs Correct
428.0208513793755	459.4616424520111	Correct vs Decoy
428.0208513793755	26.747657113443058	Correct vs Decoy
1658.9259793614988	1058.790969054741	Correct vs Correct
1658.9259793614988	465.44421592143823	Correct vs Decoy
1658.9259793614988	1271.4255648355945	Correct vs Decoy
705.8616121811903	1438.6547390770809	Correct vs Correct
705.8616121811903	269.22777127116404	Correct vs Decoy
705.8616121811903	598.6855143546202	Correct vs Decoy
3533.243096176346	443.9498405477706	Correct vs Correct
3533.243096176346	553.3880459220186	Correct vs Decoy
3533.243096176346	815.1956406619805	Correct vs Decoy
125.64483095628819	413.07915627127	Correct vs Correct
125.64483095628819	37.69021285739153	Correct vs Decoy
125.64483095628819	1437.0786685495316	Correct vs Decoy
1420.86354293527	1858.4739947487199	Correct vs Correct
1420.86354293527	609.9173826346365	Correct vs Decoy
1420.86354293527	1553.0723152271694	Correct vs Decoy
2770.1647593006996	1578.9325984620816	Correct vs Correct
2770.1647593006996	1449.8826628891563	Correct vs Decoy
2770.1647593006996	1147.6750975950572	Correct vs Decoy
1758.6962584718704	1250.123060102737	Correct vs Correct
1758.6962584718704	171.3827821786818	Correct vs Decoy
1758.6962584718704	1306.179282044129	Correct vs Decoy
79.39096361859278	329.2872989493398	Correct vs Correct
79.39096361859278	124.7366568375577	Correct vs Decoy
79.39096361859278	1069.602333888706	Correct vs Decoy
390.68638677896047	267.53123007049254	Correct vs Correct
390.68638677896047	381.97535087598953	Correct vs Decoy
390.68638677896047	916.4112067844405	Correct vs Decoy
76.62954009126963	833.2438696002891	Correct vs Correct
76.62954009126963	893.0486546487494	Correct vs Decoy
76.62954009126963	3008.9837659897576	Correct vs Decoy
180.1829712014563	433.00544795545886	Correct vs Correct
180.1829712014563	308.76659933060853	Correct vs Decoy
180.1829712014563	777.4449700541442	Correct vs Decoy
494.9854044740076	432.9245961633061	Correct vs Correct
494.9854044740076	192.040608368614	Correct vs Decoy
494.9854044740076	1160.4835779446091	Correct vs Decoy
1722.4387507214735	103.2697890678175	Correct vs Correct
1722.4387507214735	483.99019367666267	Correct vs Decoy
1722.4387507214735	268.9963243795126	Correct vs Decoy
56.498753461111086	408.8601627534814	Correct vs Correct
56.498753461111086	1213.810313785559	Correct vs Decoy
56.498753461111086	765.4875515218387	Correct vs Decoy
766.9857521435206	1295.466215174579	Correct vs Correct
766.9857521435206	175.8876600011605	Correct vs Decoy
766.9857521435206	149.8476699650844	Correct vs Decoy
1199.839097021215	1229.3147488677919	Correct vs Correct
1199.839097021215	151.35910877650883	Correct vs Decoy
1199.839097021215	717.931432976733	Correct vs Decoy
2320.977586305668	1051.8083142779133	Correct vs Correct
2320.977586305668	41.87801428599059	Correct vs Decoy
2320.977586305668	681.7613057437816	Correct vs Decoy
251.28966191257638	921.7104305412324	Correct vs Correct
251.28966191257638	886.0191308221724	Correct vs Decoy
251.28966191257638	960.4840508918189	Correct vs Decoy
490.8432668575195	1462.3149135261417	Correct vs Correct
490.8432668575195	3504.2924097169985	Correct vs Decoy
490.8432668575195	2369.599259731842	Correct vs Decoy
839.4731546183023	1160.5907255379632	Correct vs Correct
839.4731546183023	1302.4062442943073	Correct vs Decoy
839.4731546183023	472.947209869516	Correct vs Decoy
890.5595131288133	1360.5151570429196	Correct vs Correct
890.5595131288133	920.7180569448503	Correct vs Decoy
890.5595131288133	333.1299113219726	Correct vs Decoy
331.8266172717196	466.5589416988458	Correct vs Correct
331.8266172717196	628.7505239163938	Correct vs Decoy
331.8266172717196	714.7703462269629	Correct vs Decoy
887.7980896014901	540.3692777713742	Correct vs Correct
887.7980896014901	284.8422880263691	Correct vs Decoy
887.7980896014901	242.74106731747605	Correct vs Decoy
881.971482982194	653.5764871110562	Correct vs Correct
881.971482982194	0	Correct vs Decoy
881.971482982194	0	Correct vs Decoy
169.82762832298798	133.7729651981693	Correct vs Correct
169.82762832298798	40.68149959210515	Correct vs Decoy
169.82762832298798	852.277619841981	Correct vs Decoy
1125.7362604341574	840.094221444503	Correct vs Correct
1125.7362604341574	276.5863366385596	Correct vs Decoy
1125.7362604341574	240.10277568401372	Correct vs Decoy
5508.58694059717	3344.0668742519274	Correct vs Correct
5508.58694059717	2570.9092447373705	Correct vs Decoy
5508.58694059717	2317.927649399054	Correct vs Decoy
189.7789233075618	1553.2070282316663	Correct vs Correct
189.7789233075618	2077.1674563055385	Correct vs Decoy
189.7789233075618	2219.6725625980107	Correct vs Decoy
1857.2929328156795	382.6127309555332	Correct vs Correct
1857.2929328156795	401.5383661210165	Correct vs Decoy
1857.2929328156795	449.7740123885057	Correct vs Decoy
4583.040172401064	3936.644359265198	Correct vs Correct
4583.040172401064	9021.918216820746	Correct vs Decoy
4583.040172401064	5874.87364543557	Correct vs Decoy
880.0937134952923	429.11721176920435	Correct vs Correct
880.0937134952923	567.4411110017035	Correct vs Decoy
880.0937134952923	53.489235213905786	Correct vs Decoy
687.5947885249279	651.9594512680009	Correct vs Correct
687.5947885249279	2087.918140830102	Correct vs Decoy
687.5947885249279	776.2899575878815	Correct vs Decoy
232.304864697465	307.788072399634	Correct vs Correct
232.304864697465	188.75019296042905	Correct vs Decoy
232.304864697465	1420.2094075291216	Correct vs Decoy
5091.266608874426	51524.950796906924	Correct vs Correct
5091.266608874426	19710.491663621902	Correct vs Decoy
5091.266608874426	85714.66660787046	Correct vs Decoy
295.47245927927617	438.06971020938954	Correct vs Correct
295.47245927927617	91.53337408223656	Correct vs Decoy
295.47245927927617	1126.4411052547725	Correct vs Decoy
149.1169425660513	86.73192249112074	Correct vs Correct
149.1169425660513	792.6909846991076	Correct vs Decoy
149.1169425660513	44.37679475639416	Correct vs Decoy
38.659947986550215	151.41335621331248	Correct vs Correct
38.659947986550215	819.0143079645875	Correct vs Decoy
38.659947986550215	8.510618172459155	Correct vs Decoy
148.4265866842205	196.61685818961692	Correct vs Correct
148.4265866842205	175.5885313276891	Correct vs Decoy
148.4265866842205	1151.3650584741172	Correct vs Decoy
935.08748959918	1038.0267587973328	Correct vs Correct
935.08748959918	1425.9463864379798	Correct vs Decoy
935.08748959918	773.2504510977175	Correct vs Decoy
136.34535293842356	632.7314250614949	Correct vs Correct
136.34535293842356	1379.8626230029813	Correct vs Decoy
136.34535293842356	654.4665374621094	Correct vs Decoy
143.59409318590176	441.74479167087765	Correct vs Correct
143.59409318590176	396.0463636760825	Correct vs Decoy
143.59409318590176	519.1477085200085	Correct vs Decoy
2.7614258528264237	58.06628709151304	Correct vs Correct
2.7614258528264237	1.1965146938854454	Correct vs Decoy
2.7614258528264237	927.6573807980478	Correct vs Decoy
1753.5047793568785	1139.2752530613318	Correct vs Correct
1753.5047793568785	1048.4460005171215	Correct vs Decoy
1753.5047793568785	1231.0001285164133	Correct vs Decoy
1086.510222159338	512.9972710462107	Correct vs Correct
1086.510222159338	811.7036031849469	Correct vs Decoy
1086.510222159338	150.20633173092384	Correct vs Decoy
4582.584538867849	6638.299643886076	Correct vs Correct
4582.584538867849	22607.247754945078	Correct vs Decoy
4582.584538867849	7905.452430267506	Correct vs Decoy
1603.9322032576108	380.2753791460265	Correct vs Correct
1603.9322032576108	126.67501064165211	Correct vs Decoy
1603.9322032576108	1117.7602747188632	Correct vs Decoy
1472.0741670393422	604.5435502518806	Correct vs Correct
1472.0741670393422	400.52731120468343	Correct vs Decoy
1472.0741670393422	1003.7423072598325	Correct vs Decoy
599.919549673359	822.8433890642781	Correct vs Correct
599.919549673359	0	Correct vs Decoy
599.919549673359	0	Correct vs Decoy
929.2194611153634	8670.987200235182	Correct vs Correct
929.2194611153634	6188.373996775525	Correct vs Decoy
929.2194611153634	2924.005243537753	Correct vs Decoy
41.42137383937664	41.160912368667475	Correct vs Correct
41.42137383937664	14.95643367356807	Correct vs Decoy
41.42137383937664	629.1778434639446	Correct vs Decoy
22525.632856266406	6356.619350188848	Correct vs Correct
22525.632856266406	9589.197798338775	Correct vs Decoy
22525.632856266406	3480.046481835368	Correct vs Decoy
7302.588015562978	7394.99891680649	Correct vs Correct
7302.588015562978	5207.231947789459	Correct vs Decoy
7302.588015562978	7303.326194566021	Correct vs Decoy
28.99496098991266	618.1487018223097	Correct vs Correct
28.99496098991266	280.58269571613704	Correct vs Decoy
28.99496098991266	326.44299704361185	Correct vs Decoy
1245.8582420102957	1321.5519433882216	Correct vs Correct
1245.8582420102957	293.44522867540553	Correct vs Decoy
1245.8582420102957	157.75038683951078	Correct vs Decoy
4175.27437324541	802.1453302731762	Correct vs Correct
4175.27437324541	336.8188863287529	Correct vs Decoy
4175.27437324541	592.0958642839441	Correct vs Decoy
0	14.082912160422657	Correct vs Correct
0	49.35024854930519	Correct vs Decoy
0	809.6880549018032	Correct vs Decoy
432.16298899586354	294.741533211351	Correct vs Correct
432.16298899586354	910.547682046824	Correct vs Decoy
432.16298899586354	192.0968101783638	Correct vs Decoy
844.9960039984518	2084.1386968099396	Correct vs Correct
844.9960039984518	818.1169219441732	Correct vs Decoy
844.9960039984518	702.1259992278802	Correct vs Decoy
177.18682532551878	176.40391015143203	Correct vs Correct
177.18682532551878	444.1043763559914	Correct vs Decoy
177.18682532551878	287.33062752818176	Correct vs Decoy
33.13709860640065	74.23664552206098	Correct vs Correct
33.13709860640065	1037.3782395986811	Correct vs Decoy
33.13709860640065	388.4489294429572	Correct vs Decoy
6580.475416667989	4713.659482504724	Correct vs Correct
6580.475416667989	1874.938525318493	Correct vs Decoy
6580.475416667989	2741.0269528298804	Correct vs Decoy
1749.3626417403907	438.06971020938954	Correct vs Correct
1749.3626417403907	789.4005692909228	Correct vs Decoy
1749.3626417403907	83.89037912852595	Correct vs Decoy
980.2644000868571	36.750814614881676	Correct vs Correct
980.2644000868571	272.99080998343385	Correct vs Decoy
980.2644000868571	134.7048486310874	Correct vs Decoy
742.8232846519268	7407.494193775549	Correct vs Correct
742.8232846519268	20672.184366258844	Correct vs Decoy
742.8232846519268	6103.329032249279	Correct vs Decoy
165.4507706833889	742.9103672769106	Correct vs Correct
165.4507706833889	1539.657160371383	Correct vs Decoy
165.4507706833889	1145.4623368702178	Correct vs Decoy
