tool	downsample_percentage	ground_truth_percentile	median_rel_diff_annotated	median_rel_diff_all	mean_rel_diff_annotated	mean_rel_diff_all
IsoQuant	10	18	1.0242575955585913	1.2203525407964948	1.0758600353404415	1.1741088170816203
IsoQuant	10	21	0.8431691187333148	1.0054594435497437	0.9854675190268607	1.0871597810992917
IsoQuant	10	24	0.8116022595095758	0.9614402394574904	0.9571239870262109	1.0519748495869619
IsoQuant	10	27	0.8180871345027525	0.9708242782278753	0.9476656823717465	1.0378202584879639
IsoQuant	10	30	0.6899769989658823	0.8280580738794808	0.8708836655278243	0.973494106117341
IsoQuant	10	33	0.6178798099523346	0.749509467478862	0.8119803742158984	0.9131721970246479
IsoQuant	10	36	0.5408447102451057	0.6212595543617564	0.7570841019007862	0.8389910903353219
IsoQuant	10	39	0.4853666961428448	0.5454124711516094	0.6885426152621033	0.7881390713827914
IsoQuant	10	42	0.42533115562942214	0.47963079437274786	0.656788890406913	0.750965844521642
IsoQuant	10	45	0.35841262016136427	0.42708821463298025	0.5856485557576697	0.6908924974009153
IsoQuant	10	48	0.31008533427984186	0.3546270092619531	0.5296527410658686	0.6349634027739172
IsoQuant	10	51	0.3213450005253897	0.3449793726171006	0.5340934134888234	0.6067482730423731
IsoQuant	10	54	0.2517146719470754	0.2890852546938657	0.45658073683853806	0.540799474885121
IsoQuant	10	57	0.2724497928755794	0.288974938920974	0.46207170675084847	0.5257234715939428
IsoQuant	10	60	0.2156756621025556	0.23948557850459729	0.38622975207553595	0.4686287560971184
IsoQuant	10	63	0.2055532547062335	0.21399917766789361	0.3569113962251503	0.41649024154618514
IsoQuant	10	66	0.18131951029054497	0.18999157919627815	0.29926520325930844	0.3589959248116867
IsoQuant	10	69	0.17474561288754525	0.18304402877407727	0.29275661310948603	0.335543538171922
IsoQuant	10	72	0.1518347773694397	0.16695819922898508	0.2567370922941636	0.3281851364178725
IsoQuant	10	75	0.15490173735413035	0.16406611973078034	0.2665504238070806	0.3077500778302267
IsoQuant	10	78	0.1362223753877885	0.14325168325556412	0.23249348944656625	0.286688312745831
IsoQuant	10	81	0.13564016606829785	0.14170560402921806	0.23657926066588925	0.2775750305447516
IsoQuant	10	84	0.13359911107420575	0.14603244080408867	0.23076104770083064	0.2789594047996809
IsoQuant	10	87	0.1225682133130657	0.13109966538968382	0.21430725554933974	0.26145675865828055
IsoQuant	10	90	0.10894751284228033	0.12035704493182339	0.20537293885477076	0.24485196859641928
IsoQuant	10	93	0.111073096298985	0.11566772623150345	0.20174688368769836	0.2457369405070902
IsoQuant	10	99	0.09894280956967422	0.1041467450837785	0.18225683817171948	0.20867186919522313
IsoQuant	20	0	1.983751061691762	2.0	1.3553380059196753	1.4879604210338144
IsoQuant	20	3	1.9260904671645185	2.0	1.385797438051183	1.5254137377054686
IsoQuant	20	6	1.9659402409616	2.0	1.3463421655856513	1.4869280623946977
IsoQuant	20	9	1.5422881385651865	2.0	1.2630012457740614	1.4357215308810711
IsoQuant	20	12	0.9466127587695118	1.7810101872075972	1.0875758937190372	1.3128981320224946
IsoQuant	20	15	0.8280302977295055	1.3896988085131856	1.0057959034722517	1.2280804788492439
IsoQuant	20	18	1.020007149700207	1.5292859194133692	1.0759594299567357	1.2653280354877345
IsoQuant	20	21	0.7917287118920295	1.172337320559193	0.9465353722126484	1.1634306892908417
IsoQuant	20	24	0.8175696779536858	1.3084639345081306	0.9634618032101959	1.182141064963614
IsoQuant	20	27	0.8175696779536858	1.25046212130234	0.9397853259147471	1.1534884674569603
IsoQuant	20	30	0.7041825008886251	1.0762311271793004	0.8738050873537824	1.101564259905752
IsoQuant	20	33	0.7028974525085012	0.9002361676581674	0.8394390059131118	1.0167425265513867
IsoQuant	20	36	0.5464208324987303	0.7279686200361294	0.7580400724113933	0.9380709508727038
IsoQuant	20	39	0.4949074116875619	0.7010063018438841	0.7075307362271526	0.8945069607558492
IsoQuant	20	42	0.4225624106759847	0.5529012334173651	0.660793481607759	0.8265384162936791
IsoQuant	20	45	0.3639889307340684	0.485064572463259	0.5785876407078746	0.7475824503996313
IsoQuant	20	48	0.33520704023779035	0.4073223543340668	0.5339910011946121	0.697503642694322
IsoQuant	20	51	0.35514594784144127	0.43608568538962195	0.5606016592813197	0.7244620310164416
IsoQuant	20	54	0.2599625427157086	0.3049308075005004	0.48022736378758846	0.6002508546604121
IsoQuant	20	57	0.2597251592370103	0.3061079734021701	0.4589096569136426	0.5948780222551576
IsoQuant	20	60	0.20368861783726724	0.24681799560953033	0.38851069506395053	0.5280473561087555
IsoQuant	20	63	0.20077590200111387	0.22900563155925507	0.363793925625891	0.4778158856450034
IsoQuant	20	66	0.18004623632000682	0.20147684277261593	0.2896426657337296	0.40900428801219835
IsoQuant	20	69	0.16247952496631	0.1913570221435158	0.28591056095990547	0.3998447827217379
IsoQuant	20	72	0.15109331544519466	0.17479438772514594	0.2601451074937974	0.3477171706417474
IsoQuant	20	75	0.14451599345583893	0.16568779525239954	0.25208227321622484	0.36142394172526265
IsoQuant	20	78	0.1329335762368366	0.14745954133071604	0.23536037875244775	0.3158617512638801
IsoQuant	20	81	0.12755084487673682	0.14281547448980647	0.2287272165825069	0.31005018311740257
IsoQuant	20	84	0.12670733987886357	0.1424063893254275	0.2217112848609529	0.29061775801282536
IsoQuant	20	87	0.11367858686735863	0.1284608573806985	0.2006078232085508	0.2902415234220409
IsoQuant	20	90	0.10573820164182975	0.11744235754716531	0.1929222365960156	0.2700823558797568
IsoQuant	20	93	0.10481845630715335	0.11758077127812894	0.18423357956148195	0.2549937783222482
IsoQuant	20	99	0.09345978172901563	0.10285590601278237	0.16483557921175396	0.234480894270887
IsoQuant	30	0	1.6819541268226859	2.0	1.3012907712852735	1.5308761790242338
IsoQuant	30	3	1.734765461229796	2.0	1.337612224573378	1.5555025895926413
IsoQuant	30	6	1.6205458375287933	2.0	1.3081887569367956	1.5263393292274767
IsoQuant	30	9	1.4483052548717281	2.0	1.2508078236275655	1.4928089559968765
IsoQuant	30	12	0.951836475204001	2.0	1.0801364277964867	1.3840212115003008
IsoQuant	30	15	0.9223831736183356	1.7150581734352517	1.027569975075011	1.322622972349837
IsoQuant	30	18	0.8912267439899145	1.7830863346804664	1.0413981754177242	1.349773443255515
IsoQuant	30	21	0.8275667776211976	1.5632783285264997	0.9530768180573577	1.2976435318029613
IsoQuant	30	24	0.8224380525061592	1.553312363801476	0.9487569031666006	1.2705827498314617
IsoQuant	30	27	0.7747278078988686	1.4171563223732975	0.9229502882699757	1.2325882239884833
IsoQuant	30	30	0.7462292362091963	1.4661613405436533	0.9007357405539477	1.2498029913428377
IsoQuant	30	33	0.6927325976536138	1.1673980300087519	0.8558292609382185	1.134452011688275
IsoQuant	30	36	0.5506248342510027	0.9112582477422907	0.7463658535258553	1.0407252052370306
IsoQuant	30	39	0.4547777559544916	0.9028138093242688	0.6850186095758074	1.0161116794012859
IsoQuant	30	42	0.4562154594619737	0.7310158728984129	0.6537878238912772	0.9542331635414153
IsoQuant	30	45	0.35421393698759035	0.6110538057770035	0.5856093415088547	0.8681314388121547
IsoQuant	30	48	0.33308161317422674	0.45631187569468734	0.5499577896804322	0.7840980850766741
IsoQuant	30	51	0.35731967495677	0.4878872969859853	0.5637110915304135	0.7703166036855675
IsoQuant	30	54	0.27282225369658963	0.3741233826256266	0.4914755482376691	0.6959566256331162
IsoQuant	30	57	0.2729797875342814	0.37081638090421726	0.4850109486440845	0.6698348548885379
IsoQuant	30	60	0.2043054874872387	0.2800168998129045	0.3935319987802494	0.6164916326929637
IsoQuant	30	63	0.21250438761313717	0.2501156913669929	0.37614018699429747	0.5414362555341875
IsoQuant	30	66	0.16392750436610654	0.20977494911995312	0.2873091864843819	0.47964530450580223
IsoQuant	30	69	0.1566943614571073	0.19592234773288747	0.28031964208435356	0.4550712537222949
IsoQuant	30	72	0.1555837301790737	0.17981883462184203	0.2565057628251544	0.39636190442940716
IsoQuant	30	75	0.14696711519944564	0.17451758517802882	0.24428123538494476	0.40474179963085694
IsoQuant	30	78	0.12944846380499156	0.15065618257005314	0.22404799184115926	0.3635108872196544
IsoQuant	30	81	0.12117922890023533	0.14399154534542208	0.21161464681898876	0.366842581612585
IsoQuant	30	84	0.12798551305571482	0.14934666708956856	0.2071984302151522	0.328046772590096
IsoQuant	30	87	0.11270203947042164	0.13640610214237486	0.20141929696853192	0.3066426316001829
IsoQuant	30	90	0.10425449940403765	0.1202015653378495	0.1830062552264427	0.2934170448392688
IsoQuant	30	93	0.09981181164684275	0.11606741804735382	0.17112636860415142	0.29458975382248825
IsoQuant	30	99	0.09613817175988665	0.10769340962239327	0.155593596143587	0.26425784234404537
Isosceles	10	0	0.6733380410255763	0.7538517199467001	0.9229061408741773	1.0166648639788245
Isosceles	10	3	0.7541968438826645	0.9150428168980983	0.9835524156093759	1.0784089707444329
Isosceles	10	6	0.6825069899722214	0.889305822335778	0.9436966395950813	1.0408536661970698
Isosceles	10	9	0.6733380410255763	0.7387234815966132	0.8408615085222992	0.9321126328083438
Isosceles	10	12	0.5096933904007772	0.6061051061453878	0.7001102330687984	0.8179797742263989
Isosceles	10	15	0.5246949051192977	0.6087673146031974	0.6726343703196576	0.8036193095317067
Isosceles	10	18	0.503637203130737	0.578917565888377	0.6475284219404657	0.774127825728453
Isosceles	10	21	0.44144660397406177	0.4856182750721697	0.5739790228368047	0.6960066861873139
Isosceles	10	24	0.42127075224311655	0.4823963699832327	0.5668664877910361	0.6887884782591487
Isosceles	10	27	0.39284886312409706	0.4506788920082621	0.5351896313126069	0.6706083494326823
Isosceles	10	30	0.37800069122193913	0.41708367527195706	0.505063104171039	0.6371954515250362
Isosceles	10	33	0.3761286001181016	0.41047290055301	0.4986913613779979	0.6170619000482913
Isosceles	10	36	0.30288874584149394	0.3292135210050528	0.42260112040123643	0.5386097525988705
Isosceles	10	39	0.29323330352521915	0.32989541681673057	0.4043448785943768	0.5318545533186227
Isosceles	10	42	0.2872633412568123	0.3212462778732922	0.39799186317083973	0.523772426255713
Isosceles	10	45	0.2521790945952595	0.2834355099441628	0.36248089761469493	0.4943653417151811
Isosceles	10	48	0.2420489245603465	0.28186876777124037	0.35828753420516873	0.4778831750782984
Isosceles	10	51	0.22603608991691712	0.24442476905833513	0.3441566218184566	0.43397811837972683
Isosceles	10	54	0.20211059771587186	0.22563455570432997	0.2958786856021309	0.405353210675025
Isosceles	10	57	0.21028024085971966	0.2291501995344568	0.3102368201087575	0.41706025907958283
Isosceles	10	60	0.18213052015077863	0.19800415053754214	0.2761047208379093	0.39723689523442063
Isosceles	10	63	0.17036978145924714	0.1860893514626295	0.25079809179288215	0.3479960111324863
Isosceles	10	66	0.15292234460236326	0.16683039805355457	0.24023162108776916	0.3459098482317123
Isosceles	10	69	0.13922249446068174	0.14978281116033204	0.22489467888141224	0.30166690450949424
Isosceles	10	72	0.13797489477159092	0.14805837082377654	0.21255097474887427	0.2977469116584033
Isosceles	10	75	0.13101078109633138	0.1376005275894555	0.1984450557006338	0.27375151652295016
Isosceles	10	78	0.12239405370067258	0.13027467368596338	0.19532511322071636	0.2885228984134759
Isosceles	10	81	0.12446309316466402	0.1322085889939187	0.18311884866301778	0.2501102155515641
Isosceles	10	84	0.106146295684613	0.11211609241638709	0.16313126317735888	0.24205917476786912
Isosceles	10	87	0.09880274842472053	0.10348153552735087	0.16017708073456596	0.24023495766577024
Isosceles	10	90	0.09834758448873035	0.10302935820135231	0.15453456131279023	0.21891748254037918
Isosceles	10	93	0.08719265919381755	0.08978979817101879	0.14447528041690386	0.20293934063308666
Isosceles	10	99	0.08833204204125703	0.09297677328193618	0.14351385796845675	0.20398648806505756
Isosceles	20	0	0.6972607905002379	1.0181652955616087	0.9500993622335178	1.1391596443155176
Isosceles	20	3	0.8352561061331287	1.1012762011763264	1.0066077310898156	1.188156136727609
Isosceles	20	6	0.699147770272113	1.0566635095671004	0.9413163080205222	1.15307464802971
Isosceles	20	9	0.6713582453209074	0.9135805300004789	0.8216800827974301	1.0631980408575568
Isosceles	20	12	0.5460049393204747	0.7708475249005042	0.7042298260903866	0.9832312129735269
Isosceles	20	15	0.532313580872665	0.691582128841775	0.6609048608500602	0.9135508677924695
Isosceles	20	18	0.5194884365210255	0.7040910577146532	0.659788153201396	0.9228643474552686
Isosceles	20	21	0.4360586015235537	0.5552063057164546	0.5826954428355605	0.834854450203555
Isosceles	20	24	0.43372318759713513	0.6247971936694698	0.5779448041872538	0.8773307225506068
Isosceles	20	27	0.4562967675398639	0.610638184575848	0.5734037753032796	0.8647006169784425
Isosceles	20	30	0.3940429661122917	0.525433732988157	0.5384878655687055	0.8047012537503575
Isosceles	20	33	0.37196278240883934	0.4719588734309914	0.5086637763198207	0.7558538096668953
Isosceles	20	36	0.31759062438665014	0.4037128326467833	0.4560797401124583	0.7028842883523942
Isosceles	20	39	0.3167438639638078	0.39160278837515006	0.4302060777533562	0.6953048537366052
Isosceles	20	42	0.3045594457569912	0.39258603662626046	0.4405560573591215	0.6640255481907201
Isosceles	20	45	0.276291339145301	0.342426909117182	0.3890764163524187	0.6111389975658523
Isosceles	20	48	0.258579526632388	0.3272825177892873	0.37759585795675443	0.6123073436790224
Isosceles	20	51	0.2478626346294	0.30193484615616145	0.37018299742477384	0.5594753897743266
Isosceles	20	54	0.23155648136706286	0.2650362956636436	0.33578138215209946	0.5146689667764003
Isosceles	20	57	0.23322968517068846	0.26940055792821355	0.34159307342291784	0.5486881388704938
Isosceles	20	60	0.19864288316647208	0.2358403027961131	0.3047003146653149	0.5341053636424712
Isosceles	20	63	0.17870218576787733	0.2046068543294146	0.2768067755798273	0.4371081562788429
Isosceles	20	66	0.17364800531255442	0.2087424755564208	0.2526505183019182	0.43219881564024104
Isosceles	20	69	0.15024970341622423	0.1694011896492948	0.23281319613515525	0.41356941629077926
Isosceles	20	72	0.15896915885580606	0.1784331449764685	0.24205647171457506	0.37148979384868597
Isosceles	20	75	0.14810662707024863	0.16836051897100526	0.20859434604643648	0.37428149685795903
Isosceles	20	78	0.14286461721575394	0.1549373437028696	0.21066697323846204	0.3772958239748822
Isosceles	20	81	0.1356168820900285	0.1469365151952688	0.18822247547137355	0.3258578688432904
Isosceles	20	84	0.12175726209969137	0.1338497764028638	0.17703286262736992	0.3154743078453283
Isosceles	20	87	0.11798591739018796	0.12713186347566569	0.1712327586164897	0.302535261139278
Isosceles	20	90	0.1107495305810005	0.12298883862939652	0.1605702758812327	0.2822218283246695
Isosceles	20	93	0.10409695097614687	0.11197401531667515	0.15253608441270772	0.2761689570750821
Isosceles	20	99	0.1083849254187521	0.11640037099173192	0.15004872714514417	0.30223064215201034
Isosceles	30	0	0.7054643076505885	1.233699860196741	0.9118416701183164	1.2248420685197072
Isosceles	30	3	0.7054643076505885	1.3713765305841672	0.9491793455608669	1.2558682182006213
Isosceles	30	6	0.7096491627251915	1.4253393767451181	0.9562198806611518	1.2567805698476906
Isosceles	30	9	0.7054643076505885	0.9776767090360705	0.8305093268534902	1.1508356816377487
Isosceles	30	12	0.6156746397577167	0.966658121880591	0.7444113772649368	1.1193985451086246
Isosceles	30	15	0.5398705388999117	0.770434088178263	0.6554154186728528	1.0072919616387206
Isosceles	30	18	0.5627965181683072	0.8833723754442198	0.6722043958590226	1.0633899203265225
Isosceles	30	21	0.4756943515959415	0.7758774526049314	0.6094224132051156	1.0129033594181778
Isosceles	30	24	0.4903221794773426	0.8088446099395303	0.6207790051663066	1.0269834759543266
Isosceles	30	27	0.430669172422176	0.7503579583552851	0.5886098044852676	1.0000760049875326
Isosceles	30	30	0.43081844695516197	0.6709440175151397	0.5666766259566776	0.9682534875864544
Isosceles	30	33	0.3992610679046375	0.6143232475831581	0.548684590555181	0.8976352771765927
Isosceles	30	36	0.3359681075728017	0.5047956917782055	0.48517127184671927	0.8494399162884042
Isosceles	30	39	0.3408268564626212	0.5249516652104183	0.4780509394754433	0.8801194289361045
Isosceles	30	42	0.31732439030051734	0.4675805768393393	0.4387984778246989	0.8123627046131414
Isosceles	30	45	0.30405787779361054	0.41865613458197765	0.43556382920511105	0.7728789827221042
Isosceles	30	48	0.2795880676753262	0.40203019574091925	0.4176315204949053	0.7502419210964512
Isosceles	30	51	0.27963567004224743	0.39537452565065945	0.42439993284928185	0.7301725919634744
Isosceles	30	54	0.24552562013850074	0.32877180484262397	0.3743247772614627	0.6665751670732756
Isosceles	30	57	0.2586681854269247	0.3280859785219169	0.3801492873369104	0.6497164891611502
Isosceles	30	60	0.20665624539733096	0.2722384937628794	0.3086633290974659	0.6415299571223474
Isosceles	30	63	0.19919730371173255	0.24994081595145157	0.3038768414941343	0.5810694675533112
Isosceles	30	66	0.1782051447742703	0.23342397307244375	0.26901381546346914	0.5570328017625086
Isosceles	30	69	0.16323435360060767	0.2039124319438285	0.24971364185954556	0.5476650000768847
Isosceles	30	72	0.1650778482958887	0.19867041150898657	0.24864974158915437	0.47892095161146103
Isosceles	30	75	0.16084516644407246	0.19536551073318464	0.22945683655373875	0.4766633976639025
Isosceles	30	78	0.15505978982252297	0.18196635658120086	0.22578719791044016	0.46476638733660663
Isosceles	30	81	0.14667641042607246	0.17328430738160028	0.19900780660733583	0.460022363563475
Isosceles	30	84	0.13219504688680367	0.15314677768547524	0.18745144124436453	0.42123643833090396
Isosceles	30	87	0.12867357728757645	0.14000233682505192	0.18738735005002388	0.36888498316840596
Isosceles	30	90	0.12157704792405906	0.14090419859793862	0.16905004470190826	0.3818142656448788
Isosceles	30	93	0.11831847453856087	0.1284480455941434	0.15633105821350374	0.3396820335813598
Isosceles	30	99	0.11709965207669595	0.12864244442307532	0.15530988341606247	0.3544507713847585
