tool	ground_truth_percentile	TPR_annotated	TPR_unannotated	TPR_all	FDR_all	F1_all
Isosceles + IsoQuant	78	1.0	0.7804878048780488	0.9818913480885312	0.01314459049544995	0.9843671205244579
Isosceles + IsoQuant	81	1.0	0.7941176470588235	0.9859013091641491	0.009109311740890687	0.9883897021706209
Isosceles + IsoQuant	84	1.0	0.8461538461538461	0.9879275653923542	0.014056224899598393	0.9869346733668342
Isosceles + IsoQuant	87	1.0	0.85	0.9879275653923542	0.003045685279187817	0.9924204143506822
Isosceles + IsoQuant	90	1.0	0.8591549295774648	0.9899295065458208	0.006066734074823054	0.9919273461150353
Isosceles + IsoQuant	93	1.0	0.8656716417910447	0.9909456740442656	0.007056451612903226	0.9919436052366566
Isosceles + IsoQuant	99	1.0	0.9206349206349206	0.9949698189134809	0.005030181086519115	0.9949698189134809
Isosceles	0	0.9113355780022446	0.11650485436893204	0.8289738430583501	0.04519119351100811	0.8874528809908454
Isosceles	3	0.9142212189616253	0.09259259259259259	0.8249496981891348	0.04540162980209546	0.8850512682137075
Isosceles	6	0.9155405405405406	0.09523809523809523	0.8288016112789527	0.04413472706155633	0.8878101402373247
Isosceles	9	0.9697309417040358	0.17647058823529413	0.8883299798792756	0.07150368033648791	0.9079691516709512
Isosceles	12	0.9841628959276018	0.16363636363636364	0.8933601609657947	0.07015706806282722	0.9112365315546435
Isosceles	15	0.9942462600690449	0.18548387096774194	0.8932527693856999	0.10494450050454086	0.8941532258064516
Isosceles	18	1.0	0.1826086956521739	0.9054325955734407	0.06639004149377593	0.9193054136874361
Isosceles	21	0.998868778280543	0.22018348623853212	0.9133937562940584	0.06204756980351603	0.9255102040816326
